method,epsilon,per_class,ssim,psnr,file
gan_dp,0.5,160,0.36408960819244385,7.331869281768267,gan_dp_eps_0.5_k_160.png
gan_dp,0.5,160,0.2528097331523895,6.491214074651691,gan_dp_eps_0.5_k_160.png
gan_dp,0.5,160,0.3975883722305298,7.481977361788181,gan_dp_eps_0.5_k_160.png
gan_dp,0.5,160,0.3202303647994995,6.88926346258693,gan_dp_eps_0.5_k_160.png
gan_dp,0.5,40,0.3698921203613281,7.4469451706010625,gan_dp_eps_0.5_k_40.png
gan_dp,0.5,40,0.38877925276756287,7.418461546070826,gan_dp_eps_0.5_k_40.png
gan_dp,0.5,40,0.23808856308460236,6.370025003086632,gan_dp_eps_0.5_k_40.png
gan_dp,0.5,40,0.4022254943847656,7.474322162396511,gan_dp_eps_0.5_k_40.png
gan_dp,0.5,40,0.3557698428630829,7.245511752148931,gan_dp_eps_0.5_k_40.png
gan_dp,0.5,40,0.23630787432193756,6.622121731945576,gan_dp_eps_0.5_k_40.png
gan_dp,0.5,40,0.3927417993545532,7.491920953476168,gan_dp_eps_0.5_k_40.png
gan_dp,0.5,40,0.31577783823013306,6.8871596653941305,gan_dp_eps_0.5_k_40.png
gan_dp,0.5,80,0.36796292662620544,7.52179729439129,gan_dp_eps_0.5_k_80.png
gan_dp,0.5,80,0.39099791646003723,7.423987423565148,gan_dp_eps_0.5_k_80.png
gan_dp,0.5,80,0.233937069773674,6.340591789858162,gan_dp_eps_0.5_k_80.png
gan_dp,0.5,80,0.39096593856811523,7.38226607215993,gan_dp_eps_0.5_k_80.png
gan_dp,0.5,80,0.36116233468055725,7.3066435567862795,gan_dp_eps_0.5_k_80.png
gan_dp,0.5,80,0.2511455714702606,6.430303418731271,gan_dp_eps_0.5_k_80.png
gan_dp,0.5,80,0.3941822052001953,7.46358162190549,gan_dp_eps_0.5_k_80.png
gan_dp,0.5,80,0.31351831555366516,6.911911044833224,gan_dp_eps_0.5_k_80.png
gan_dp,1.0,160,0.3902090787887573,7.761028427322245,gan_dp_eps_1.0_k_160.png
gan_dp,1.0,160,0.4009385406970978,7.702903065908632,gan_dp_eps_1.0_k_160.png
gan_dp,1.0,160,0.25021329522132874,6.599289449501816,gan_dp_eps_1.0_k_160.png
gan_dp,1.0,160,0.39968693256378174,7.704267532381195,gan_dp_eps_1.0_k_160.png
gan_dp,1.0,160,0.3694725036621094,7.5698627736353075,gan_dp_eps_1.0_k_160.png
gan_dp,1.0,160,0.26083528995513916,6.76815689683957,gan_dp_eps_1.0_k_160.png
gan_dp,1.0,160,0.39964672923088074,7.74453965198429,gan_dp_eps_1.0_k_160.png
gan_dp,1.0,160,0.3325085937976837,7.152459921862851,gan_dp_eps_1.0_k_160.png
gan_dp,1.0,40,0.3851405084133148,7.696975641607557,gan_dp_eps_1.0_k_40.png
gan_dp,1.0,40,0.40442752838134766,7.709505829502307,gan_dp_eps_1.0_k_40.png
gan_dp,1.0,40,0.2524121105670929,6.571041256891691,gan_dp_eps_1.0_k_40.png
gan_dp,1.0,40,0.4043467044830322,7.739899901338493,gan_dp_eps_1.0_k_40.png
gan_dp,1.0,40,0.36575058102607727,7.545830835653758,gan_dp_eps_1.0_k_40.png
gan_dp,1.0,40,0.2721218764781952,6.754309464029312,gan_dp_eps_1.0_k_40.png
gan_dp,1.0,40,0.3996422290802002,7.751412636206878,gan_dp_eps_1.0_k_40.png
gan_dp,1.0,40,0.3345525562763214,7.203114147904981,gan_dp_eps_1.0_k_40.png
gan_dp,1.0,80,0.38487708568573,7.727463733258696,gan_dp_eps_1.0_k_80.png
gan_dp,1.0,80,0.40788236260414124,7.721886081153599,gan_dp_eps_1.0_k_80.png
gan_dp,1.0,80,0.25722965598106384,6.633345178543802,gan_dp_eps_1.0_k_80.png
gan_dp,1.0,80,0.4077804982662201,7.731632884525233,gan_dp_eps_1.0_k_80.png
gan_dp,1.0,80,0.3732243776321411,7.5430236264305215,gan_dp_eps_1.0_k_80.png
gan_dp,1.0,80,0.2629516124725342,6.741027562018479,gan_dp_eps_1.0_k_80.png
gan_dp,1.0,80,0.4058758318424225,7.75433063408379,gan_dp_eps_1.0_k_80.png
gan_dp,1.0,80,0.33100494742393494,7.1743104212964015,gan_dp_eps_1.0_k_80.png
